Invoice ID,Product line,Date,Quantity,Shipment_mode,shipping cost,Payment,warehouse_name
4ac7f24d-2c3e-469e-87ff-6d79796ff92e,Sports and travel,2019-03-15,1,Regular Air,1.95,Credit Card,WH2
5993546a-e465-4efd-9310-9451f38b921c,Electronic accessories,2019-03-15,7,Regular Air,2.8,Credit Card,WH3
551c8f59-ed1f-4b6a-96b7-20f68f5d8545,Sports and travel,2019-02-11,6,ExpressAir,8.1,E-wallet,WH2
ccb07086-b950-45ad-8cf4-70c576e52083,Food and beverages,2019-02-04,5,ExpressAir,7.1,Credit Card,WH3
db4b1d9f-b047-43bf-a650-919cd1e729b5,Home and lifestyle,2019-03-07,2,ExpressAir,6.4,Cash,WH2
d6946715-b776-439b-916e-e238779d7bc6,Food and beverages,2019-03-08,4,ExpressAir,5.2,Credit Card,WH2
4b601701-4b6d-4600-a1e9-185726cb7fc9,Food and beverages,2019-02-17,7,ExpressAir,5.5,Cash,WH1
1e07c846-c36f-45e7-a59c-90da698025fb,Home and lifestyle,2019-03-01,5,Special Air,5.2,Credit Card,WH1
b0112098-7342-4f76-ae89-18d4a7254bdc,Fashion accessories,2019-02-06,8,Special Air,2.16,E-wallet,WH1
e0087da2-ca9a-40ff-bfab-7354ca1dd503,Food and beverages,2019-03-09,3,Regular Air,4.55,E-wallet,WH2
58ad5c61-3467-4468-ad1d-4bdfac3a1181,Electronic accessories,2019-01-26,9,Special Air,6.8,Credit Card,WH2
a3ef5adf-45ff-4e86-b135-b40ec1535434,Health and beauty,2019-01-02,1,Special Air,2.56,E-wallet,WH3
02db2336-1719-47b6-88d7-736fd218d09e,Home and lifestyle,2019-02-20,2,ExpressAir,7.4,Cash,WH2
2eb5c5de-6967-4b10-8a01-1475c607fe52,Fashion accessories,2019-02-19,2,Regular Air,3.1,Cash,WH2
34ba5c7b-3928-42ad-a5e0-18fdb943f289,Electronic accessories,2019-03-14,3,Special Air,2.8,Cash,WH3
dbb756ce-fb3f-443d-8010-b7ce9e3f8b96,Fashion accessories,2019-01-19,4,Special Air,3.68,E-wallet,WH2
4466ee63-2332-4e8b-b29c-64ae24170d9e,Fashion accessories,2019-03-22,3,Regular Air,1.05,Cash,WH3
73cf7e9a-b626-428e-8608-434e97c13a3b,Home and lifestyle,2019-01-20,3,Special Air,5.44,E-wallet,WH1
48c1b7d7-c5d0-4ceb-a4cc-ebde91663d3b,Health and beauty,2019-02-01,3,Regular Air,0.7,Credit Card,WH2
f918ab0b-bf44-4c4e-bc09-11bafd6576f5,Health and beauty,2019-02-23,7,Special Air,5.2,Credit Card,WH3
e80d27fb-6e6d-46af-9587-0406719630f7,Health and beauty,2019-02-27,2,ExpressAir,8.6,E-wallet,WH2
3209f45a-9b8f-42e6-a341-b6dc5db60e04,Sports and travel,2019-03-04,4,Regular Air,2.0,Credit Card,WH1
fc6ad971-0c65-4799-879f-e7de705ffa56,Electronic accessories,2019-01-11,4,Regular Air,1.55,Cash,WH3
2b6239c5-4096-4dba-9261-002dbe81256e,Home and lifestyle,2019-03-17,10,Special Air,1.12,Credit Card,WH1
a09464c8-55a6-434d-bcd5-50aa50d49b92,Home and lifestyle,2019-01-28,4,Special Air,0.96,Cash,WH2
8eeed38d-ac8e-4372-a3e5-dd684141759f,Food and beverages,2019-03-16,1,Regular Air,2.85,Cash,WH3
63d2844d-d399-449e-b2d3-c26785106d8a,Electronic accessories,2019-01-18,7,Regular Air,4.65,Credit Card,WH3
fbf89777-146a-4c47-b50d-5022a36e966b,Sports and travel,2019-02-09,2,ExpressAir,7.0,Cash,WH2
5adc238d-c7b9-4f99-8a42-fa5c225b8973,Fashion accessories,2019-01-04,9,Regular Air,4.25,E-wallet,WH1
772fb784-d23f-4724-996a-9f2695185da0,Home and lifestyle,2019-03-11,7,ExpressAir,4.9,Credit Card,WH1
d98eeccf-34f3-4c1a-ae68-6ea96eeb12d0,Food and beverages,2019-03-20,8,Regular Air,2.1,E-wallet,WH3
d5390ffa-498d-4b79-baf8-45994b8095ea,Sports and travel,2019-01-16,6,ExpressAir,4.4,E-wallet,WH3
ce05f196-3b71-4898-9de0-3e0f2c8beb94,Sports and travel,2019-02-19,1,Special Air,4.72,E-wallet,WH2
c8d0f8d0-9621-469e-9eeb-c1d80596a533,Food and beverages,2019-01-20,4,Regular Air,3.75,Credit Card,WH2
559c9b50-c6ba-465d-8df4-b7965d7394bb,Health and beauty,2019-01-22,7,ExpressAir,9.8,E-wallet,WH1
417c36cf-9a6d-4e2c-870d-f4e80193c917,Sports and travel,2019-02-21,7,Regular Air,3.05,E-wallet,WH1
7a5950e1-f4e8-452a-befc-bd3a64c695ef,Home and lifestyle,2019-02-01,5,Special Air,6.48,Cash,WH1
3082f63e-d2d6-4ff5-b181-9cdaf528bbbd,Health and beauty,2019-02-27,10,Special Air,4.4,Cash,WH2
a3acd8ff-4207-4861-bd5f-bc30b990bcc3,Electronic accessories,2019-03-25,8,Special Air,5.04,E-wallet,WH1
dabe555d-4cde-4d22-ac11-8d4d41294816,Health and beauty,2019-01-03,1,Special Air,4.8,Cash,WH2
52f9fd5e-a12a-4b6d-9676-fb2e5bd42dbd,Home and lifestyle,2019-02-04,10,ExpressAir,5.8,Credit Card,WH2
a5dad644-b28f-472d-b369-738358fe0b55,Fashion accessories,2019-01-15,9,Regular Air,0.55,E-wallet,WH2
e219fe97-8fab-4b5f-b2e0-f934dd83e61a,Food and beverages,2019-01-27,1,ExpressAir,7.5,Credit Card,WH1
ff95852a-13f3-43dd-962b-fcf1d1e81726,Health and beauty,2019-02-02,8,Regular Air,1.25,E-wallet,WH3
70f903a2-8cd1-474d-a5ce-94f01d361c3d,Food and beverages,2019-03-29,9,Special Air,6.48,Credit Card,WH3
760b67cf-2183-4dcb-b9c5-aba325fa47c0,Fashion accessories,2019-01-31,3,Special Air,4.4,Cash,WH2
bc6790a6-7091-436b-b9e2-dfb5407179e5,Fashion accessories,2019-03-06,4,Regular Air,2.35,E-wallet,WH1
6754f41b-ab48-4e5b-9041-ba21aa81b2df,Electronic accessories,2019-01-04,10,Regular Air,4.6,Credit Card,WH1
9083854f-9848-4376-ac60-ed09e5424316,Sports and travel,2019-02-14,7,ExpressAir,4.6,Cash,WH3
83caffac-22b1-42a9-aa10-715dcfb3bc27,Home and lifestyle,2019-02-10,10,ExpressAir,6.2,Cash,WH3
b043df26-eb69-425f-a320-e4371f2e469f,Health and beauty,2019-02-23,5,ExpressAir,7.8,Cash,WH2
38f13e47-1343-47c2-bb25-96c35ea72cd9,Fashion accessories,2019-02-15,2,Regular Air,2.4,Credit Card,WH3
ace9bfd8-6e8e-41ad-8567-4b6984c0abaa,Home and lifestyle,2019-02-08,7,Regular Air,1.75,Credit Card,WH2
fb5e509d-9bae-4e29-8aae-df499c95922d,Fashion accessories,2019-02-10,1,Special Air,5.52,Cash,WH1
80577ddd-7f4c-4a38-8099-7617c01696bd,Sports and travel,2019-03-10,3,ExpressAir,9.1,Credit Card,WH3
6d8b69ca-5be6-435b-86e4-de0879daff60,Health and beauty,2019-01-28,5,ExpressAir,2.0,Cash,WH3
75e7004d-1e55-4b42-b50a-33ca2da36908,Home and lifestyle,2019-01-16,2,Regular Air,3.85,Cash,WH1
787f2775-7c89-4f7c-b0a5-5a33931eb18a,Sports and travel,2019-01-20,6,ExpressAir,2.5,Cash,WH2
410d3feb-98fd-4c3f-92e1-804c465194cd,Home and lifestyle,2019-01-07,10,ExpressAir,1.6,E-wallet,WH3
d3b2bfbc-e1ce-4751-8fcf-fff49cf2e10a,Food and beverages,2019-01-25,8,ExpressAir,9.6,Cash,WH1
72078b6a-f897-4271-b4b8-0b4f7ff81ffc,Fashion accessories,2019-01-05,2,ExpressAir,2.6,E-wallet,WH1
48c72ec1-8cd0-4818-b64b-ff9b1cffe2ef,Home and lifestyle,2019-02-28,2,Special Air,1.12,Cash,WH3
76776061-7db8-43d6-8998-34c71a3917ae,Food and beverages,2019-03-11,6,Special Air,4.48,Credit Card,WH1
7da9ec1a-79f0-450b-ae4c-fe6feab04db0,Sports and travel,2019-01-20,10,Regular Air,2.15,Credit Card,WH1
7de1040e-c1ed-45af-b237-963d4c388ff2,Home and lifestyle,2019-03-14,7,ExpressAir,9.7,Cash,WH2
4735508b-5350-4dbf-950b-64109c0491f8,Food and beverages,2019-01-07,7,Regular Air,2.55,Cash,WH2
f9b1e3c5-5ef2-4838-a596-712cef2e4ba4,Health and beauty,2019-03-13,1,ExpressAir,5.7,E-wallet,WH2
23690de1-18c7-448e-a9d8-f3da22f97e9a,Sports and travel,2019-02-13,9,ExpressAir,1.0,Cash,WH3
ef3af93b-5fb9-4c49-ba17-f6706ac268ba,Electronic accessories,2019-02-06,1,ExpressAir,5.2,Credit Card,WH3
b2760010-7629-4c0a-ac34-e8132f70ee0b,Fashion accessories,2019-01-08,4,Special Air,7.36,Credit Card,WH2
b4126a34-660a-4c96-8c98-be4eda651dcf,Electronic accessories,2019-01-18,1,Regular Air,0.95,Credit Card,WH3
78495e16-3058-4d1e-aa3a-41f1b1c6aed5,Fashion accessories,2019-03-21,3,Regular Air,0.6,Cash,WH2
b73beec7-41eb-4644-af56-701922a7849c,Fashion accessories,2019-03-19,3,ExpressAir,5.9,Cash,WH2
5a783963-0fe4-43fa-b721-0e2b175bc9ff,Fashion accessories,2019-01-01,5,ExpressAir,6.1,Cash,WH2
fefbbc2e-8b82-411d-9a9e-2a754a30e65a,Sports and travel,2019-01-19,4,ExpressAir,4.2,Cash,WH2
8a221282-a22b-4322-86d3-047a30983226,Food and beverages,2019-02-04,6,ExpressAir,3.6,Credit Card,WH3
16462ee0-aa2e-4244-bdab-37f0a547c7b8,Sports and travel,2019-03-26,2,Special Air,5.12,E-wallet,WH2
b629e7c0-3e85-47c6-8c91-09f0f72b7863,Health and beauty,2019-02-26,10,Regular Air,2.6,Cash,WH1
a47e6245-f257-4e7f-8940-5570dffa0422,Electronic accessories,2019-02-25,6,Regular Air,3.5,Credit Card,WH1
cc3e0f31-bf71-494d-ae11-a716dfa74a5c,Sports and travel,2019-03-01,2,ExpressAir,8.7,E-wallet,WH1
67bc6f2f-f069-40fd-95f6-ee28a29b637f,Electronic accessories,2019-01-08,1,Special Air,5.76,Credit Card,WH2
52c84f68-d255-415e-8138-249409946c61,Fashion accessories,2019-03-02,4,Regular Air,4.25,Credit Card,WH2
77f4ccfb-62ef-4bc4-b9e2-3cc12fef9bb2,Health and beauty,2019-01-14,3,Regular Air,0.55,Credit Card,WH3
84660830-f04b-4048-a01f-a4b598beee87,Electronic accessories,2019-01-22,10,Regular Air,4.5,E-wallet,WH1
963041b6-ed18-4311-a3ba-8679ee0e5a61,Electronic accessories,2019-01-04,8,Regular Air,1.25,Credit Card,WH3
15b989d4-2d68-470f-bd23-78e36be5330c,Health and beauty,2019-03-16,7,ExpressAir,1.5,Cash,WH2
f74d2cb9-c4f1-45f5-9203-dbe8dec78ce4,Electronic accessories,2019-01-16,9,Special Air,6.4,Credit Card,WH2
8a7b57f6-791d-4b97-a786-0ec78b6728cb,Fashion accessories,2019-01-24,2,ExpressAir,2.1,Credit Card,WH3
fcbd054b-0f7a-4671-8157-9a1cee0b008c,Electronic accessories,2019-02-25,1,Regular Air,4.95,Credit Card,WH1
b907014c-6e3a-4a8c-b716-521ef227d53c,Electronic accessories,2019-02-15,9,Special Air,2.0,E-wallet,WH1
ad3a3f80-8042-401a-b074-ff75be974a44,Electronic accessories,2019-01-06,9,ExpressAir,9.6,Cash,WH2
6d4f1006-d636-414d-a8f7-b87b0c4db754,Fashion accessories,2019-01-30,2,ExpressAir,7.7,Cash,WH3
86eeb590-07bc-422c-89b9-98c4cea171b2,Sports and travel,2019-02-17,5,ExpressAir,8.7,Cash,WH2
ca961b0c-4455-4d8e-8b2c-49e67dbaf00f,Fashion accessories,2019-03-28,5,Regular Air,3.05,Cash,WH3
83a4a744-b6c5-445d-8613-b3d9c322af01,Sports and travel,2019-01-23,10,ExpressAir,1.1,Credit Card,WH3
0b93a1ca-22ef-465b-8a7e-d5b186f30218,Fashion accessories,2019-02-10,9,ExpressAir,5.3,Credit Card,WH3
34c08ab2-51a2-4ce6-84f2-0156ca3af621,Fashion accessories,2019-02-09,1,ExpressAir,2.5,E-wallet,WH1
e6684d27-efd1-4ce3-8f5d-8cb69ba53c01,Home and lifestyle,2019-02-11,5,Special Air,1.36,Credit Card,WH1
54c6baaa-12d9-4699-809d-9dc8528058e6,Sports and travel,2019-03-06,4,ExpressAir,8.3,Cash,WH2
63886b63-1ef5-4b94-b518-99ba98b519ec,Health and beauty,2019-02-21,5,ExpressAir,6.8,Cash,WH3
041c3402-4d1d-4992-afba-11a5032a0573,Sports and travel,2019-03-21,8,Special Air,6.56,Credit Card,WH1
95917539-c06f-4fce-aba9-b78f27f0f1f0,Health and beauty,2019-01-06,4,Regular Air,1.6,E-wallet,WH3
0d2dc2ef-670f-44fe-b8f1-0cae6abd2222,Food and beverages,2019-02-26,2,Special Air,1.04,Credit Card,WH2
0c091654-0e61-4690-a175-3a07b71c36e0,Electronic accessories,2019-03-16,1,Regular Air,2.8,Cash,WH2
8b0c9550-b03f-437b-8077-57b9c0f6e365,Fashion accessories,2019-02-11,7,Special Air,2.32,E-wallet,WH3
2af9cd90-0b22-4bb3-a7b6-95685f86b828,Electronic accessories,2019-03-12,3,Special Air,7.84,Credit Card,WH1
25451d2b-275f-49d0-a7dc-f407ce14a1b7,Health and beauty,2019-02-08,2,Regular Air,4.5,Credit Card,WH1
44ffc575-b0cf-4715-9e96-c47446858a4e,Home and lifestyle,2019-03-02,7,Special Air,4.72,Cash,WH1
9cdc1e21-0639-4b74-a0f7-d8f2c8046e94,Food and beverages,2019-03-18,4,Regular Air,4.45,E-wallet,WH2
d48bcd14-1e9b-4179-a31c-5ef868e30084,Home and lifestyle,2019-03-01,3,ExpressAir,8.9,E-wallet,WH2
20190900-e89b-4988-bc03-8a6d173b817d,Fashion accessories,2019-03-28,10,Special Air,1.12,Credit Card,WH3
c9e47ee0-788e-4593-ab39-dade9439a6cf,Food and beverages,2019-03-21,10,Regular Air,4.2,Cash,WH3
a3edfe9f-4166-4c74-bc63-a690f17aca51,Food and beverages,2019-01-13,1,Special Air,2.88,E-wallet,WH3
b55dd658-b422-4afd-ad3c-0b3a000a2fe6,Home and lifestyle,2019-02-20,7,Special Air,1.76,Credit Card,WH2
d812d86f-117e-4891-a0bd-deee05ec54cf,Home and lifestyle,2019-02-22,3,ExpressAir,4.6,E-wallet,WH2
add72295-bd29-4fb1-b6a6-0fd07672852a,Sports and travel,2019-03-20,4,Regular Air,1.2,Credit Card,WH3
bd24032f-cb28-4679-957e-6bc6fc1e2122,Home and lifestyle,2019-01-24,5,ExpressAir,9.8,Credit Card,WH1
f314d513-f84a-4358-ae4f-09ab6f0bf08f,Health and beauty,2019-01-27,1,ExpressAir,9.0,Cash,WH1
7dfe3fbe-a750-4ff0-abfc-e7b5133a3d3d,Home and lifestyle,2019-01-16,6,ExpressAir,9.8,E-wallet,WH1
fbe48deb-8332-4a65-9b6d-63a8dca5b003,Home and lifestyle,2019-03-19,2,Special Air,0.96,Cash,WH1
1f3cffdd-6558-47bf-a36e-85e543da367a,Food and beverages,2019-02-18,9,Regular Air,4.95,E-wallet,WH2
d2291870-64ef-4629-89bc-e91294caf3d8,Fashion accessories,2019-03-25,1,ExpressAir,1.1,Cash,WH2
da59e559-8c09-443b-93a3-ff40faf0593b,Electronic accessories,2019-02-27,6,Regular Air,0.6,E-wallet,WH3
b198b4e4-670f-4222-abbd-11a763802942,Home and lifestyle,2019-02-20,7,Regular Air,4.05,E-wallet,WH2
232290fd-cdc3-43a7-9433-07dd127a8ae0,Sports and travel,2019-03-04,5,Special Air,5.52,Cash,WH3
a4129d4d-3088-4a73-b7e1-21cc7d48ee74,Sports and travel,2019-03-07,4,ExpressAir,8.3,E-wallet,WH2
8f0d8942-ce13-4d94-92d1-dd7de3bfde8d,Food and beverages,2019-03-29,6,Regular Air,1.95,E-wallet,WH1
59a64be0-b730-4401-af9d-9f0d4cd32312,Sports and travel,2019-02-15,8,Special Air,2.16,Cash,WH3
f4ab4947-3c88-476e-88cb-0562909b1323,Fashion accessories,2019-02-03,8,Regular Air,3.6,Cash,WH1
2b5f53ab-be53-42e7-9ce7-fc4b1a8fc240,Sports and travel,2019-02-03,7,Special Air,2.32,Credit Card,WH2
3e4558d8-5990-475c-ab0f-78f1f2f03ece,Health and beauty,2019-01-18,10,ExpressAir,3.3,Cash,WH3
77e60553-d36b-4bdc-be46-cd5a815356ec,Electronic accessories,2019-02-03,4,Special Air,5.04,Cash,WH1
3125c35d-65aa-4b5f-92da-933af3b8ace1,Food and beverages,2019-03-30,5,ExpressAir,9.8,Cash,WH1
f40ef252-d296-4b87-a5ae-b450677040bd,Sports and travel,2019-01-01,8,Regular Air,2.1,E-wallet,WH1
397dbe37-f187-4f2a-a606-bc1d632d3772,Sports and travel,2019-02-02,6,ExpressAir,2.3,E-wallet,WH1
3d22771a-c3cf-4648-a449-bf85339ffdac,Sports and travel,2019-03-23,2,Special Air,3.04,E-wallet,WH1
aa4449dc-4954-4533-be64-e7eaa0ac16b0,Electronic accessories,2019-02-06,8,Special Air,3.36,E-wallet,WH3
a60fd243-43c4-432c-99c3-1dab2be9adba,Health and beauty,2019-03-07,7,Regular Air,3.15,Credit Card,WH1
ff23be72-f5e8-493d-bbd2-e50c1bab9cae,Home and lifestyle,2019-01-10,9,Regular Air,4.65,Cash,WH2
6fb25a65-bee3-4f2e-8a28-891465b60c5f,Electronic accessories,2019-01-11,3,ExpressAir,9.5,Credit Card,WH2
6a376fd4-bfbb-4511-aea9-eb9c33f33cf5,Health and beauty,2019-03-08,7,Regular Air,1.5,Cash,WH2
7758339f-11db-420a-b825-6950fc1b5033,Home and lifestyle,2019-01-26,4,Special Air,0.96,Credit Card,WH1
77782308-398f-4dad-bf2c-b8896e42a4d6,Health and beauty,2019-03-05,3,Special Air,6.08,Cash,WH1
c3d51d7a-f15c-4f78-92e5-0648fd74adbc,Food and beverages,2019-03-29,4,Special Air,7.84,E-wallet,WH1
445a0d32-3ff2-41e8-a151-4ec218e1dacd,Home and lifestyle,2019-02-02,9,Special Air,2.96,E-wallet,WH1
e66de2c9-d890-4076-8f63-44ccaf93353b,Food and beverages,2019-03-17,3,Regular Air,4.4,E-wallet,WH1
f5ef44f1-6f20-4162-bcb1-75eaf52af363,Sports and travel,2019-02-08,7,Regular Air,4.5,Credit Card,WH1
7abba279-72ca-4a98-b96f-2576aca304f2,Sports and travel,2019-03-06,10,Special Air,0.96,Credit Card,WH2
3147de80-c7eb-4ac1-8e21-e9a7a5c9330d,Fashion accessories,2019-02-02,7,Regular Air,2.25,E-wallet,WH2
d4fe2813-7c46-45f6-903a-899241b98f98,Fashion accessories,2019-01-22,6,ExpressAir,6.6,E-wallet,WH3
e93f267b-479b-46d3-8de3-daf5592d28d2,Food and beverages,2019-03-25,9,Special Air,7.12,Credit Card,WH3
da30e6e1-a03f-401c-a948-cfab28cab8e0,Home and lifestyle,2019-01-22,10,ExpressAir,8.3,Cash,WH1
e122457f-e8a4-426c-bd6c-0b55f7ffa728,Sports and travel,2019-02-08,2,Special Air,6.88,Credit Card,WH3
c99af0da-406c-480d-bedb-ad93f8324ede,Sports and travel,2019-02-04,3,ExpressAir,1.4,Credit Card,WH2
b3a7f9d7-e528-4baf-92cf-f15dcd16f420,Home and lifestyle,2019-02-08,2,ExpressAir,6.0,Cash,WH3
09d0f004-1a98-45a0-99ce-18a8ec95d2d3,Sports and travel,2019-02-21,4,Special Air,2.8,Cash,WH2
23cc22e2-1362-4c1b-85bc-47a55aaa27c5,Health and beauty,2019-02-13,4,Regular Air,4.9,E-wallet,WH1
536206fa-2e36-47cc-a0d1-7e5db9ffeee6,Sports and travel,2019-03-26,3,Special Air,2.64,E-wallet,WH3
2b455fef-688c-4a28-a040-a6335ff3716a,Fashion accessories,2019-03-07,7,ExpressAir,1.2,E-wallet,WH1
71367a53-1af8-43f9-8f19-486dec2a62a1,Food and beverages,2019-01-07,9,Special Air,0.8,E-wallet,WH1
f6c760ad-25fb-43fb-af17-3b6b06aec682,Health and beauty,2019-02-22,1,Special Air,5.2,Cash,WH1
ed86d5ab-5643-4169-8baa-4f49d5298639,Sports and travel,2019-03-13,8,Special Air,1.92,E-wallet,WH2
ba8cfb1a-64ce-4d53-907a-35369cb74f93,Sports and travel,2019-03-12,9,Regular Air,3.7,E-wallet,WH3
f2ec6e9a-0ff6-481e-a329-e0e8b4e67316,Food and beverages,2019-01-26,5,Regular Air,1.25,Credit Card,WH3
50a237c4-cd6c-47fd-bce5-19ae18abacfe,Food and beverages,2019-01-10,3,Special Air,7.6,Cash,WH1
5cdb7b86-bc25-4344-9358-35907a1722ab,Home and lifestyle,2019-03-12,8,Regular Air,3.45,E-wallet,WH1
6471fbcf-ff5e-4621-9d3b-14a97d347016,Electronic accessories,2019-01-01,3,Regular Air,1.1,Credit Card,WH2
d00e4dee-2f2d-4134-bca0-8c62c12e2b1c,Food and beverages,2019-01-17,5,Special Air,2.56,E-wallet,WH2
33d308b7-17ab-41d0-81e6-f9334b7f4604,Home and lifestyle,2019-01-16,2,Regular Air,2.0,Credit Card,WH1
40e5b950-6b61-4124-a22f-4d5f13a45b4d,Home and lifestyle,2019-03-02,7,Special Air,5.12,E-wallet,WH3
646e938a-b090-4416-9ddd-1f2841782c6f,Fashion accessories,2019-03-02,6,Special Air,1.68,E-wallet,WH3
c60bfd05-a57d-4e40-ae96-21285a0f356d,Home and lifestyle,2019-03-17,10,Regular Air,2.65,Credit Card,WH1
cb18347c-5561-42c2-b9ae-0d9fe846bd17,Sports and travel,2019-03-12,2,ExpressAir,1.1,E-wallet,WH2
0936dbc9-5206-4648-9468-90ef134ce916,Health and beauty,2019-01-28,3,Special Air,2.0,Credit Card,WH3
9073691b-3a24-45a3-bb5b-300675ca0370,Food and beverages,2019-02-18,2,Special Air,1.2,E-wallet,WH1
e7227d82-e6f4-4110-9399-04c902770bd1,Home and lifestyle,2019-01-15,2,ExpressAir,4.1,Credit Card,WH2
40e18253-8039-48e9-9e08-b76bf0916342,Food and beverages,2019-03-05,4,Regular Air,2.65,Credit Card,WH1
9ae3fe41-b310-4818-9c5b-efb9feecc0d6,Health and beauty,2019-02-18,2,Special Air,3.6,E-wallet,WH1
51b64584-33c7-4a74-9b8d-bbe38ca90a58,Health and beauty,2019-01-22,9,Regular Air,4.15,E-wallet,WH3
296b2c1f-aa4c-498e-94f0-9a6d45daa11f,Health and beauty,2019-01-09,2,ExpressAir,1.0,E-wallet,WH3
71c4341e-42ff-4a21-8dc7-94ace502d1a1,Home and lifestyle,2019-01-30,1,Special Air,5.04,Credit Card,WH3
7a7ba343-b4d4-4184-9de6-93091eb7fb8c,Home and lifestyle,2019-01-22,7,Regular Air,2.45,E-wallet,WH2
6a50f905-0faf-44f6-962b-912016d4a1ae,Sports and travel,2019-03-23,8,ExpressAir,6.6,E-wallet,WH3
436cfcc8-7369-42bc-97c4-22f480c3d047,Electronic accessories,2019-03-26,6,Regular Air,3.55,Credit Card,WH1
d033000c-32e2-4567-b50f-b8d4b8e5dc8a,Home and lifestyle,2019-01-15,4,Special Air,7.92,Credit Card,WH2
fc90f355-0700-45f7-93a7-89e1c263bed2,Sports and travel,2019-01-04,5,Special Air,5.28,Credit Card,WH1
77de582e-a1af-4095-857d-5b477dd74835,Sports and travel,2019-02-10,6,ExpressAir,7.6,E-wallet,WH1
7fbc242d-7fb1-419e-b4cd-a800741d49cd,Home and lifestyle,2019-03-17,7,Special Air,2.56,E-wallet,WH3
4e971bd3-1b5f-44a6-8ed2-d38b6063552f,Sports and travel,2019-03-08,1,Regular Air,2.8,Credit Card,WH1
2053f7d3-dcaf-4f77-b0cb-9f9c95abe5fa,Electronic accessories,2019-02-27,6,ExpressAir,3.7,Credit Card,WH2
03f471ff-b8f2-4edf-abd4-dddf814e1023,Fashion accessories,2019-01-07,8,Regular Air,4.25,Credit Card,WH2
ff1e8e1f-8754-4c7b-bc7e-79f45705a1c9,Sports and travel,2019-01-28,3,Special Air,6.08,Cash,WH2
e4b86bd2-33c1-49a8-bc5e-35dc67171721,Electronic accessories,2019-02-13,9,ExpressAir,3.7,E-wallet,WH3
f101d6a4-1e60-4ce5-8d1b-63239bc3d8ae,Home and lifestyle,2019-01-22,3,Special Air,1.12,E-wallet,WH3
4816de74-c4ee-4342-8f1f-95006e264bcb,Electronic accessories,2019-01-19,7,ExpressAir,3.5,E-wallet,WH2
b4838c2f-8438-43ad-8744-c1d1feffcae2,Fashion accessories,2019-03-11,9,ExpressAir,4.6,Credit Card,WH3
1095a5cb-b00d-4f8b-9c26-dbcc6059a84e,Electronic accessories,2019-03-24,9,Regular Air,1.3,E-wallet,WH2
e291d360-fc29-43bd-90e2-a5179152741f,Health and beauty,2019-02-27,3,ExpressAir,6.8,Credit Card,WH1
50c774e1-d78c-442d-8687-a9a1a008695a,Home and lifestyle,2019-03-10,8,Regular Air,1.25,Credit Card,WH2
ad7a5103-d8fe-448f-84b6-10f66e92328f,Food and beverages,2019-02-10,2,ExpressAir,3.5,Credit Card,WH2
03d62dff-7229-431a-bd57-8a1d6512df5a,Food and beverages,2019-01-16,6,Special Air,1.76,Cash,WH3
9ae114c4-382c-4001-87d1-c8adeed07333,Electronic accessories,2019-02-24,1,Special Air,2.08,Credit Card,WH3
d0aeb86e-7742-4abc-8432-d1a5fd7f3703,Electronic accessories,2019-03-30,10,Regular Air,2.3,E-wallet,WH1
5aa14cd8-9efd-441a-b36b-4232fb10d8e7,Sports and travel,2019-02-26,8,Regular Air,4.95,E-wallet,WH1
52831a2e-f6f8-403b-9e65-fcb1963f9054,Electronic accessories,2019-03-13,9,Regular Air,4.2,Cash,WH3
fb1015b6-7e6b-49b6-8811-717f084ee9f0,Health and beauty,2019-03-15,5,ExpressAir,4.9,Credit Card,WH2
bd4f8b4e-48d2-4de9-a865-4930741f1183,Fashion accessories,2019-01-01,10,ExpressAir,2.2,Credit Card,WH2
eec22377-1342-4f41-8e8e-b8774c7ef4e3,Home and lifestyle,2019-02-27,8,ExpressAir,3.4,Cash,WH1
5d786dcb-1f2e-4c0b-9756-4aba6197878d,Health and beauty,2019-01-26,9,ExpressAir,1.9,E-wallet,WH3
ceb3601a-e6d8-409c-ae87-d9b548083594,Fashion accessories,2019-01-10,5,Special Air,3.28,Credit Card,WH2
49577c00-e1af-4fc0-b985-1506ee6a9eec,Food and beverages,2019-02-21,4,Regular Air,3.45,Credit Card,WH3
333c0b96-7fd3-4950-ba5d-87d9baf8dc14,Fashion accessories,2019-03-12,9,Regular Air,4.35,E-wallet,WH3
06be862c-c225-46cc-af99-754f91c88524,Fashion accessories,2019-01-04,3,Special Air,1.6,Cash,WH1
89ec5930-be70-4a59-9526-588a6ad18b04,Food and beverages,2019-03-15,8,ExpressAir,9.4,Cash,WH2
08d0b16a-af8a-4d21-a433-c25c1d4a4bb1,Food and beverages,2019-02-11,2,ExpressAir,7.6,Cash,WH2
d7d1eab7-ea8e-4ca8-bce7-c951489b423c,Fashion accessories,2019-02-03,6,Regular Air,4.95,Credit Card,WH3
e9ba3dd7-a974-4b72-a8b3-fbfd199c8488,Sports and travel,2019-01-19,10,Regular Air,2.15,Cash,WH3
196ccba6-04c4-4a9a-8d11-a39d1ffb0c40,Health and beauty,2019-02-16,7,ExpressAir,1.4,E-wallet,WH2
e6bc226f-e76e-42a9-a173-71978a8170fd,Food and beverages,2019-02-16,8,Regular Air,4.55,Cash,WH3
2ce81229-7b3b-4b4c-bb15-a54ffdf7d70d,Sports and travel,2019-02-02,9,ExpressAir,5.8,Credit Card,WH2
