Invoice ID,warehouse_name,Shipment_mode,Product line,Unit price,Quantity,shipping cost,Date,Time,Payment,Unit cost,Rating,Customer_ID,Customer type
142-63-6033,WH3,Special Air  ,Home and lifestyle,92.36,5,7.3888,3/20/2019,19:17,Ewallet,83.124,4.2,213,Normal
656-16-1063,WH3,Regular Air,Sports and travel,46.42,3,2.321,1/4/2019,13:24,Credit card,41.778,4.4,214,Normal
891-58-8335,WH3,Regular Air,Sports and travel,29.61,7,1.4805,3/11/2019,15:53,Cash,26.649,4.2,215,Member
802-43-8934,WH1,ExpressAir,Home and lifestyle,18.28,1,1.828,3/22/2019,15:05,Credit card,16.452,2.8,216,Normal
560-30-5617,WH3,Regular Air,Sports and travel,24.77,5,1.2385,3/24/2019,18:27,Cash,22.293,3.7,217,Normal
319-74-2561,WH1,Regular Air,Electronic accessories,94.64,3,4.732,2/21/2019,16:55,Cash,85.176,3.5,218,Member
549-03-9315,WH3,Regular Air,Fashion accessories,94.87,8,4.7435,2/12/2019,12:58,Ewallet,85.383,2.9,219,Normal
790-29-1172,WH3,ExpressAir,Food and beverages,57.34,3,5.734,3/10/2019,18:59,Credit card,51.606,3,220,Normal
239-36-3640,WH3,ExpressAir,Electronic accessories,45.35,6,4.535,1/31/2019,13:44,Ewallet,40.815,3.7,221,Normal
468-01-2051,WH3,Special Air  ,Food and beverages,62.08,7,4.9664,3/6/2019,13:46,Ewallet,55.872,4.4,222,Normal
389-25-3394,WH2,Special Air  ,Electronic accessories,11.81,5,0.9448,2/17/2019,18:06,Cash,10.629,4.5,223,Normal
279-62-1445,WH2,Special Air  ,Fashion accessories,12.54,1,1.0032,2/21/2019,12:38,Cash,11.286,4.8,224,Member
213-72-6612,WH1,Regular Air,Food and beverages,43.25,2,2.1625,3/20/2019,15:56,Cash,38.925,2.9,225,Normal
746-68-6593,WH2,Special Air  ,Sports and travel,87.16,2,6.9728,1/11/2019,14:29,Credit card,78.444,3.2,226,Member
836-82-5858,WH3,Regular Air,Health and beauty,69.37,9,3.4685,1/26/2019,19:14,Ewallet,62.433,3.3,227,Member
583-72-1480,WH2,ExpressAir,Electronic accessories,37.06,4,3.706,1/31/2019,16:24,Ewallet,33.354,4.2,228,Member
466-61-5506,WH3,Special Air  ,Electronic accessories,90.7,6,7.256,2/26/2019,10:52,Cash,81.63,2.9,229,Member
721-86-6247,WH1,ExpressAir,Home and lifestyle,63.42,8,6.342,3/11/2019,12:55,Ewallet,57.078,4.6,230,Normal
289-65-5721,WH3,Regular Air,Fashion accessories,81.37,2,4.0685,1/26/2019,19:28,Cash,73.233,4.1,231,Normal
545-46-3100,WH3,Regular Air,Electronic accessories,10.59,3,0.5295,3/12/2019,13:52,Credit card,9.531,3.1,232,Member
418-02-5978,WH3,Regular Air,Health and beauty,84.09,9,4.2045,2/11/2019,10:54,Cash,75.681,4.2,233,Normal
269-04-5750,WH3,ExpressAir,Fashion accessories,73.82,4,7.382,2/21/2019,18:31,Cash,66.438,4.5,234,Member
157-13-5295,WH1,Special Air  ,Health and beauty,51.94,10,4.1552,3/9/2019,18:24,Ewallet,46.746,3.7,235,Member
645-78-8093,WH1,Special Air  ,Sports and travel,93.14,2,7.4512,1/20/2019,18:09,Ewallet,83.826,3.7,236,Normal
211-30-9270,WH2,ExpressAir,Health and beauty,17.41,5,1.741,1/28/2019,15:16,Credit card,15.669,3.4,237,Normal
755-12-3214,WH2,ExpressAir,Fashion accessories,44.22,5,4.422,3/5/2019,17:07,Credit card,39.798,3,238,Member
346-84-3103,WH3,Regular Air,Electronic accessories,13.22,5,0.661,3/2/2019,19:26,Cash,11.898,4.2,239,Member
478-06-7835,WH1,Regular Air,Fashion accessories,89.69,1,4.4845,1/11/2019,11:20,Ewallet,80.721,2.9,240,Normal
540-11-4336,WH1,Special Air  ,Food and beverages,24.94,9,1.9952,1/11/2019,16:49,Credit card,22.446,3.5,241,Normal
448-81-5016,WH1,Special Air  ,Health and beauty,59.77,2,4.7816,3/11/2019,12:01,Credit card,53.793,4.1,242,Normal
142-72-4741,WH2,Regular Air,Fashion accessories,93.2,2,4.66,2/28/2019,18:37,Credit card,83.88,4.3,243,Member
217-58-1179,WH1,ExpressAir,Home and lifestyle,62.65,4,6.265,1/5/2019,11:25,Cash,56.385,2.8,244,Member
376-02-8238,WH3,ExpressAir,Home and lifestyle,93.87,8,9.387,2/2/2019,18:42,Credit card,84.483,4.9,245,Normal
530-90-9855,WH1,Special Air  ,Home and lifestyle,47.59,8,3.8072,1/1/2019,14:47,Cash,42.831,3.3,246,Member
866-05-7563,WH3,Regular Air,Electronic accessories,81.4,3,4.07,2/9/2019,19:43,Cash,73.26,3.2,247,Member
604-70-6476,WH1,Special Air  ,Fashion accessories,17.94,5,1.4352,1/23/2019,14:04,Ewallet,16.146,4.4,248,Member
799-71-1548,WH1,ExpressAir,Electronic accessories,77.72,4,7.772,1/7/2019,16:11,Credit card,69.948,4.8,249,Member
785-13-7708,WH3,Special Air  ,Food and beverages,73.06,7,5.8448,1/14/2019,19:06,Credit card,65.754,4.2,250,Normal
845-51-0542,WH3,ExpressAir,Food and beverages,46.55,9,4.655,2/2/2019,15:34,Ewallet,41.895,4,251,Member
662-47-5456,WH2,Special Air  ,Fashion accessories,35.19,10,2.8152,3/17/2019,19:06,Credit card,31.671,2.5,252,Member
883-17-4236,WH2,Regular Air,Sports and travel,14.39,2,0.7195,3/2/2019,19:44,Credit card,12.951,3.9,253,Normal
290-68-2984,WH1,Special Air  ,Home and lifestyle,23.75,4,1.9,3/16/2019,11:22,Cash,21.375,4.9,254,Normal
704-11-6354,WH1,Special Air  ,Home and lifestyle,58.9,8,4.712,1/6/2019,11:23,Cash,53.01,3.5,255,Member
110-48-7033,WH3,Regular Air,Fashion accessories,32.62,4,1.631,1/29/2019,14:12,Cash,29.358,4.2,256,Member
366-93-0948,WH1,Special Air  ,Electronic accessories,66.35,1,5.308,1/31/2019,10:46,Credit card,59.715,4.7,257,Member
729-09-9681,WH1,ExpressAir,Home and lifestyle,25.91,6,2.591,2/5/2019,10:16,Ewallet,23.319,4.5,258,Member
151-16-1484,WH1,Special Air  ,Electronic accessories,32.25,4,2.58,2/13/2019,12:38,Ewallet,29.025,2.8,259,Member
380-94-4661,WH2,Regular Air,Electronic accessories,65.94,4,3.297,2/7/2019,13:05,Credit card,59.346,2.9,260,Member
850-41-9669,WH1,Special Air  ,Electronic accessories,75.06,9,6.0048,3/19/2019,13:25,Ewallet,67.554,3.2,261,Normal
821-07-3596,WH2,Regular Air,Fashion accessories,16.45,4,0.8225,3/7/2019,14:53,Ewallet,14.805,4.9,262,Normal
655-85-5130,WH3,Special Air  ,Fashion accessories,38.3,4,3.064,3/13/2019,19:22,Cash,34.47,3.7,263,Member
447-15-7839,WH1,Special Air  ,Sports and travel,22.24,10,1.7792,2/9/2019,11:00,Cash,20.016,4.3,264,Member
154-74-7179,WH3,Special Air  ,Sports and travel,54.45,1,4.356,2/26/2019,19:24,Ewallet,49.005,3.9,265,Normal
253-12-6086,WH1,ExpressAir,Sports and travel,98.4,7,9.84,3/12/2019,12:43,Credit card,88.56,3.2,266,Member
808-65-0703,WH2,Regular Air,Home and lifestyle,35.47,4,1.7735,3/14/2019,17:22,Credit card,31.923,3.1,267,Normal
571-94-0759,WH3,ExpressAir,Food and beverages,74.6,10,7.46,1/8/2019,20:55,Cash,67.14,3.9,268,Member
144-51-6085,WH1,Special Air  ,Home and lifestyle,70.74,4,5.6592,1/5/2019,16:05,Credit card,63.666,2.6,269,Member
731-14-2199,WH1,Special Air  ,Home and lifestyle,35.54,10,2.8432,1/4/2019,13:34,Ewallet,31.986,3.3,270,Member
783-09-1637,WH3,Special Air  ,Sports and travel,67.43,5,5.3944,3/6/2019,18:13,Ewallet,60.687,4.6,271,Normal
687-15-1097,WH2,Regular Air,Health and beauty,21.12,2,1.056,1/3/2019,19:17,Cash,19.008,4.6,272,Member
126-54-1082,WH1,ExpressAir,Home and lifestyle,21.54,9,2.154,1/7/2019,11:44,Credit card,19.386,4.4,273,Member
633-91-1052,WH1,Regular Air,Home and lifestyle,12.03,2,0.6015,1/27/2019,15:51,Cash,10.827,4.2,274,Normal
477-24-6490,WH3,Regular Air,Health and beauty,99.71,6,4.9855,2/26/2019,16:52,Ewallet,89.739,3,275,Normal
566-19-5475,WH3,ExpressAir,Fashion accessories,47.97,7,4.797,1/7/2019,20:52,Cash,43.173,4,276,Normal
526-86-8552,WH2,Special Air  ,Home and lifestyle,21.82,10,1.7456,1/7/2019,17:36,Cash,19.638,3.5,277,Member
376-56-3573,WH2,Regular Air,Fashion accessories,95.42,4,4.771,2/2/2019,13:23,Ewallet,85.878,3,278,Normal
537-72-0426,WH2,ExpressAir,Fashion accessories,70.99,10,7.099,3/20/2019,16:28,Cash,63.891,3.7,279,Member
828-61-5674,WH1,ExpressAir,Sports and travel,44.02,10,4.402,3/20/2019,19:57,Credit card,39.618,4,280,Member
136-08-6195,WH1,Special Air  ,Home and lifestyle,69.96,8,5.5968,2/15/2019,17:01,Credit card,62.964,4.2,281,Normal
523-38-0215,WH2,Regular Air,Home and lifestyle,37,1,1.85,3/6/2019,13:29,Credit card,33.3,2.5,282,Normal
490-29-1201,WH1,Special Air  ,Sports and travel,15.34,1,1.2272,1/6/2019,11:09,Cash,13.806,3,283,Normal
667-92-0055,WH1,Special Air  ,Health and beauty,99.83,6,7.9864,3/4/2019,15:02,Ewallet,89.847,3.2,284,Member
565-17-3836,WH1,ExpressAir,Health and beauty,47.67,4,4.767,3/12/2019,14:21,Cash,42.903,3.5,285,Member
498-41-1961,WH3,ExpressAir,Health and beauty,66.68,5,6.668,2/20/2019,18:01,Cash,60.012,4.8,286,Normal
593-95-4461,WH2,Regular Air,Home and lifestyle,74.86,1,3.743,3/24/2019,14:49,Cash,67.374,2.6,287,Member
226-71-3580,WH2,ExpressAir,Sports and travel,23.75,9,2.375,1/31/2019,12:02,Cash,21.375,3.4,288,Normal
283-79-9594,WH3,Regular Air,Food and beverages,48.51,7,2.4255,1/25/2019,13:30,Credit card,43.659,3.7,289,Normal
430-60-3493,WH1,Special Air  ,Home and lifestyle,94.88,7,7.5904,2/3/2019,14:38,Cash,85.392,4.5,290,Member
139-20-0155,WH3,Special Air  ,Electronic accessories,40.3,10,3.224,1/24/2019,17:37,Credit card,36.27,3.7,291,Member
558-80-4082,WH2,Regular Air,Electronic accessories,27.85,7,1.3925,3/14/2019,17:20,Ewallet,25.065,3.3,292,Normal
278-97-7759,WH1,Special Air  ,Electronic accessories,62.48,1,4.9984,2/18/2019,20:29,Cash,56.232,4.7,293,Member
316-68-6352,WH1,Special Air  ,Food and beverages,36.36,2,2.9088,1/21/2019,10:00,Cash,32.724,2.7,294,Member
585-03-5943,WH3,ExpressAir,Health and beauty,18.11,10,1.811,3/13/2019,11:46,Ewallet,16.299,4.6,295,Normal
211-05-0490,WH2,Regular Air,Electronic accessories,51.92,5,2.596,3/3/2019,13:42,Cash,46.728,2.7,296,Member
727-75-6477,WH2,Regular Air,Electronic accessories,28.84,4,1.442,3/29/2019,14:44,Cash,25.956,4.8,297,Normal
744-02-5987,WH1,Special Air  ,Home and lifestyle,78.38,6,6.2704,1/10/2019,14:16,Ewallet,70.542,4.4,298,Member
307-83-9164,WH1,ExpressAir,Home and lifestyle,60.01,4,6.001,1/25/2019,15:54,Cash,54.009,4,299,Member
779-06-0012,WH2,ExpressAir,Home and lifestyle,88.61,1,8.861,1/19/2019,10:21,Cash,79.749,3.2,300,Member
446-47-6729,WH2,Special Air  ,Fashion accessories,99.82,2,7.9856,1/2/2019,18:09,Credit card,89.838,4.4,301,Normal
573-10-3877,WH3,ExpressAir,Health and beauty,39.01,1,3.901,3/12/2019,16:46,Credit card,35.109,3.8,302,Member
735-06-4124,WH2,ExpressAir,Food and beverages,48.61,1,4.861,2/25/2019,15:31,Cash,43.749,3.6,303,Normal
439-54-7422,WH1,Special Air  ,Electronic accessories,51.19,4,4.0952,3/18/2019,17:15,Credit card,46.071,3.3,304,Normal
396-90-2219,WH3,Regular Air,Electronic accessories,14.96,8,0.748,2/23/2019,12:29,Cash,13.464,3.4,305,Normal
411-77-0180,WH1,Regular Air,Electronic accessories,72.2,7,3.61,3/26/2019,20:14,Ewallet,64.98,3.5,306,Member
286-01-5402,WH1,Special Air  ,Sports and travel,40.23,7,3.2184,3/30/2019,13:22,Cash,36.207,3.6,307,Normal
803-17-8013,WH1,Regular Air,Home and lifestyle,88.79,8,4.4395,2/17/2019,17:09,Cash,79.911,3.2,308,Member
512-98-1403,WH1,ExpressAir,Electronic accessories,26.48,3,2.648,3/21/2019,10:40,Ewallet,23.832,3.7,309,Member
848-42-2560,WH1,Special Air  ,Fashion accessories,81.91,2,6.5528,3/5/2019,17:43,Cash,73.719,4.5,310,Normal
532-59-7201,WH3,Special Air  ,Sports and travel,79.93,6,6.3944,1/31/2019,14:04,Cash,71.937,4.6,311,Member
181-94-6432,WH2,ExpressAir,Fashion accessories,69.33,2,6.933,2/5/2019,19:05,Ewallet,62.397,4.1,312,Member
870-76-1733,WH1,Special Air  ,Food and beverages,14.23,5,1.1384,2/1/2019,10:08,Credit card,12.807,3.4,313,Member
423-64-4619,WH1,ExpressAir,Health and beauty,15.55,9,1.555,3/7/2019,13:12,Cash,13.995,3.7,314,Member
227-07-4446,WH2,Special Air  ,Electronic accessories,78.13,10,6.2504,2/10/2019,20:51,Cash,70.317,3.3,315,Member
174-36-3675,WH2,Special Air  ,Food and beverages,99.37,2,7.9496,2/14/2019,17:29,Cash,89.433,4.5,316,Member
428-83-5800,WH2,ExpressAir,Food and beverages,21.08,3,2.108,2/9/2019,10:25,Cash,18.972,3.3,317,Member
603-07-0961,WH2,ExpressAir,Electronic accessories,74.79,5,7.479,1/10/2019,11:34,Cash,67.311,4.3,318,Member
704-20-4138,WH2,Regular Air,Health and beauty,29.67,7,1.4835,3/11/2019,18:58,Credit card,26.703,2.5,319,Member
787-15-1757,WH2,Special Air  ,Health and beauty,44.07,4,3.5256,2/18/2019,16:28,Ewallet,39.663,2.6,320,Member
649-11-3678,WH2,Special Air  ,Food and beverages,22.93,9,1.8344,2/26/2019,20:26,Cash,20.637,4.9,321,Normal
622-20-1945,WH2,ExpressAir,Health and beauty,39.42,1,3.942,1/18/2019,15:08,Cash,35.478,4.7,322,Normal
372-94-8041,WH1,Regular Air,Health and beauty,15.26,6,0.763,2/15/2019,18:03,Ewallet,13.734,3,323,Normal
563-91-7120,WH1,Regular Air,Fashion accessories,61.77,5,3.0885,3/8/2019,13:21,Cash,55.593,3.5,324,Normal
746-54-5508,WH1,Regular Air,Home and lifestyle,21.52,6,1.076,1/17/2019,12:48,Credit card,19.368,4.8,325,Normal
276-54-0879,WH3,Regular Air,Sports and travel,97.74,4,4.887,3/12/2019,19:53,Ewallet,87.966,4.3,326,Normal
815-11-1168,WH1,ExpressAir,Food and beverages,99.78,5,9.978,3/9/2019,19:09,Cash,89.802,3.2,327,Member
719-76-3868,WH2,Special Air  ,Food and beverages,94.26,4,7.5408,3/12/2019,16:30,Cash,84.834,3.1,328,Member
730-61-8757,WH3,Regular Air,Health and beauty,51.13,4,2.5565,1/25/2019,10:11,Credit card,46.017,2.8,329,Member
340-66-0321,WH1,ExpressAir,Electronic accessories,36.36,4,3.636,3/25/2019,13:07,Cash,32.724,2.9,330,Member
868-81-1752,WH3,ExpressAir,Home and lifestyle,22.02,9,2.202,2/7/2019,18:48,Cash,19.818,3.7,331,Normal
634-97-8956,WH1,Regular Air,Food and beverages,32.9,3,1.645,2/17/2019,17:27,Credit card,29.61,3.3,332,Normal
566-71-1091,WH1,Special Air  ,Fashion accessories,77.02,5,6.1616,2/3/2019,15:59,Cash,69.318,2.8,333,Normal
442-48-3607,WH1,Regular Air,Food and beverages,23.48,2,1.174,3/14/2019,11:21,Credit card,21.132,4.5,334,Member
835-16-0096,WH2,Special Air  ,Sports and travel,14.7,5,1.176,3/24/2019,13:48,Ewallet,13.23,2.6,335,Member
527-09-6272,WH1,ExpressAir,Electronic accessories,28.45,5,2.845,3/21/2019,10:17,Credit card,25.605,3.7,336,Member
898-04-2717,WH1,Regular Air,Fashion accessories,76.4,9,3.82,3/19/2019,15:49,Ewallet,68.76,4.4,337,Normal
692-27-8933,WH3,Special Air  ,Sports and travel,57.95,6,4.636,2/24/2019,13:02,Cash,52.155,4.3,338,Normal
633-09-3463,WH2,Regular Air,Electronic accessories,47.65,3,2.3825,3/28/2019,12:58,Credit card,42.885,3.5,339,Normal
374-17-3652,WH3,Special Air  ,Food and beverages,42.82,9,3.4256,2/5/2019,15:26,Credit card,38.538,3.8,340,Member
378-07-7001,WH3,ExpressAir,Electronic accessories,48.09,3,4.809,2/10/2019,18:23,Credit card,43.281,3.5,341,Member
433-75-6987,WH3,Special Air  ,Health and beauty,55.97,7,4.4776,3/5/2019,19:06,Ewallet,50.373,4.6,342,Member
873-95-4984,WH3,Regular Air,Health and beauty,76.9,7,3.845,2/15/2019,20:21,Cash,69.21,2.6,343,Member
416-13-5917,WH2,Regular Air,Food and beverages,97.03,5,4.8515,1/30/2019,16:24,Ewallet,87.327,4.4,344,Normal
150-89-8043,WH1,Regular Air,Sports and travel,44.65,3,2.2325,2/14/2019,15:04,Cash,40.185,4,345,Normal
135-84-8019,WH1,Special Air  ,Fashion accessories,77.93,9,6.2344,2/27/2019,16:10,Ewallet,70.137,4.4,346,Normal
441-94-7118,WH1,Regular Air,Electronic accessories,71.95,1,3.5975,2/4/2019,12:14,Cash,64.755,4.7,347,Member
725-96-3778,WH2,Regular Air,Home and lifestyle,89.25,8,4.4625,1/20/2019,10:13,Cash,80.325,3.9,348,Member
531-80-1784,WH1,Regular Air,Electronic accessories,26.02,7,1.301,3/28/2019,17:38,Cash,23.418,2.7,349,Normal
400-45-1220,WH3,Special Air  ,Health and beauty,13.5,10,1.08,2/27/2019,11:06,Credit card,12.15,3.7,350,Normal
860-79-0874,WH2,Regular Air,Fashion accessories,99.3,10,4.965,2/15/2019,14:53,Credit card,89.37,2.6,351,Member
834-61-8124,WH1,Special Air  ,Electronic accessories,51.69,7,4.1352,1/26/2019,18:22,Cash,46.521,3.9,352,Normal
115-99-4379,WH3,Special Air  ,Fashion accessories,54.73,7,4.3784,3/14/2019,19:02,Credit card,49.257,4.9,353,Member
565-67-6697,WH3,Regular Air,Home and lifestyle,27,9,1.35,3/2/2019,14:16,Cash,24.3,4.1,354,Member
320-49-6392,WH2,ExpressAir,Electronic accessories,30.24,1,3.024,3/4/2019,15:44,Cash,27.216,3,355,Normal
889-04-9723,WH3,ExpressAir,Food and beverages,89.14,4,8.914,1/7/2019,12:20,Credit card,80.226,4.1,356,Member
632-90-0281,WH2,Special Air  ,Fashion accessories,37.55,10,3.004,3/8/2019,20:01,Credit card,33.795,3.8,357,Normal
554-42-2417,WH2,Regular Air,Sports and travel,95.44,10,4.772,1/9/2019,13:45,Cash,85.896,4,358,Normal
453-63-6187,WH3,ExpressAir,Electronic accessories,27.5,3,2.75,3/1/2019,15:40,Ewallet,24.75,3.6,359,Normal
578-80-7669,WH3,Regular Air,Sports and travel,74.97,1,3.7485,3/16/2019,16:58,Cash,67.473,3,360,Normal
612-36-5536,WH1,Regular Air,Food and beverages,80.96,8,4.048,2/17/2019,11:12,Credit card,72.864,3,361,Member
605-72-4132,WH2,Special Air  ,Food and beverages,94.47,8,7.5576,2/27/2019,15:12,Cash,85.023,2.6,362,Normal
471-41-2823,WH2,Special Air  ,Food and beverages,99.79,2,7.9832,3/7/2019,20:37,Ewallet,89.811,3.4,363,Normal
462-67-9126,WH1,Special Air  ,Home and lifestyle,73.22,6,5.8576,1/21/2019,17:44,Cash,65.898,3.1,364,Normal
272-27-9238,WH2,ExpressAir,Food and beverages,41.24,4,4.124,2/19/2019,16:23,Cash,37.116,3,365,Normal
834-25-9262,WH2,ExpressAir,Fashion accessories,81.68,4,8.168,1/6/2019,12:12,Cash,73.512,3.7,366,Normal
122-61-9553,WH2,Special Air  ,Electronic accessories,51.32,9,4.1056,3/14/2019,19:33,Cash,46.188,3.5,367,Normal
468-88-0009,WH1,Regular Air,Home and lifestyle,65.94,4,3.297,3/24/2019,10:29,Cash,59.346,2.8,368,Member
613-59-9758,WH2,Regular Air,Sports and travel,14.36,10,0.718,1/27/2019,14:28,Cash,12.924,4.5,369,Normal
254-31-0042,WH1,Special Air  ,Electronic accessories,21.5,9,1.72,3/6/2019,12:46,Credit card,19.35,3.3,370,Member
201-86-2184,WH3,ExpressAir,Electronic accessories,26.26,7,2.626,2/2/2019,19:40,Cash,23.634,3.4,371,Member
261-12-8671,WH3,Special Air  ,Fashion accessories,60.96,2,4.8768,1/25/2019,19:39,Credit card,54.864,3.2,372,Normal
730-70-9830,WH2,Regular Air,Home and lifestyle,70.11,6,3.5055,3/14/2019,17:54,Ewallet,63.099,3.7,373,Normal
382-25-8917,WH2,ExpressAir,Fashion accessories,42.08,6,4.208,1/29/2019,12:25,Cash,37.872,4.6,374,Normal
422-29-8786,WH1,ExpressAir,Home and lifestyle,67.09,5,6.709,1/3/2019,16:47,Credit card,60.381,5,375,Normal
667-23-5919,WH1,Special Air  ,Fashion accessories,96.7,5,7.736,1/14/2019,12:52,Ewallet,87.03,4.4,376,Member
843-01-4703,WH3,Special Air  ,Home and lifestyle,35.38,9,2.8304,1/5/2019,19:50,Credit card,31.842,4.9,377,Member
743-88-1662,WH2,Regular Air,Sports and travel,95.49,7,4.7745,2/22/2019,18:17,Ewallet,85.941,4.1,378,Normal
595-86-2894,WH2,ExpressAir,Fashion accessories,96.98,4,9.698,2/6/2019,17:20,Ewallet,87.282,4.9,379,Member
182-69-8360,WH3,Regular Air,Electronic accessories,23.65,4,1.1825,1/30/2019,13:32,Credit card,21.285,4.7,380,Normal
289-15-7034,WH1,ExpressAir,Sports and travel,82.33,4,8.233,1/11/2019,10:37,Credit card,74.097,3,381,Member
462-78-5240,WH2,Regular Air,Electronic accessories,26.61,2,1.3305,3/19/2019,14:35,Cash,23.949,3.4,382,Normal
868-52-7573,WH3,Special Air  ,Food and beverages,99.69,5,7.9752,1/14/2019,12:09,Cash,89.721,3.2,383,Normal
153-58-4872,WH2,ExpressAir,Food and beverages,74.89,4,7.489,3/1/2019,15:32,Ewallet,67.401,2.9,384,Member
662-72-2873,WH1,Special Air  ,Food and beverages,40.94,5,3.2752,1/6/2019,13:58,Ewallet,36.846,4.5,385,Normal
525-88-7307,WH3,Regular Air,Sports and travel,75.82,1,3.791,1/31/2019,13:19,Cash,68.238,2.7,386,Member
689-16-9784,WH2,Regular Air,Food and beverages,46.77,6,2.3385,3/11/2019,13:37,Cash,42.093,3.4,387,Normal
725-56-0833,WH1,Regular Air,Health and beauty,32.32,10,1.616,2/20/2019,16:49,Credit card,29.088,4.6,388,Normal
394-41-0748,WH2,ExpressAir,Fashion accessories,54.07,9,5.407,1/27/2019,14:55,Ewallet,48.663,2.7,389,Member
596-42-3999,WH3,ExpressAir,Food and beverages,18.22,7,1.822,3/10/2019,14:04,Credit card,16.398,4.2,390,Normal
541-89-9860,WH2,Regular Air,Fashion accessories,80.48,3,4.024,2/15/2019,12:31,Cash,72.432,3.2,391,Member
173-82-9529,WH3,Special Air  ,Fashion accessories,37.95,10,3.036,1/26/2019,14:51,Cash,34.155,4.8,392,Normal
563-36-9814,WH1,Special Air  ,Electronic accessories,76.82,1,6.1456,2/13/2019,18:27,Ewallet,69.138,3.3,393,Member
308-47-4913,WH1,Special Air  ,Sports and travel,52.26,10,4.1808,3/9/2019,12:45,Credit card,47.034,4.2,394,Member
885-17-6250,WH1,ExpressAir,Health and beauty,79.74,1,7.974,3/6/2019,10:36,Ewallet,71.766,4.8,395,Normal
726-27-2396,WH1,ExpressAir,Health and beauty,77.5,5,7.75,1/24/2019,20:36,Ewallet,69.75,4.9,396,Normal
316-01-3952,WH1,Special Air  ,Food and beverages,54.27,5,4.3416,3/13/2019,14:16,Ewallet,48.843,3.9,397,Normal
760-54-1821,WH3,Special Air  ,Home and lifestyle,13.59,9,1.0872,3/15/2019,10:26,Cash,12.231,3,398,Normal
793-10-3222,WH3,Special Air  ,Health and beauty,41.06,6,3.2848,3/5/2019,13:30,Credit card,36.954,4.6,399,Member
346-12-3257,WH3,ExpressAir,Electronic accessories,19.24,9,1.924,3/4/2019,16:28,Cash,17.316,3.5,400,Member
110-05-6330,WH2,Regular Air,Food and beverages,39.43,6,1.9715,3/25/2019,20:18,Credit card,35.487,4.8,401,Normal
651-61-0874,WH2,Special Air  ,Home and lifestyle,46.22,4,3.6976,3/12/2019,20:04,Credit card,41.598,4.8,402,Normal
236-86-3015,WH2,ExpressAir,Home and lifestyle,13.98,1,1.398,2/4/2019,13:38,Ewallet,12.582,3,403,Member
831-64-0259,WH3,Special Air  ,Fashion accessories,39.75,5,3.18,2/22/2019,10:43,Ewallet,35.775,4.5,404,Normal
587-03-7455,WH2,ExpressAir,Fashion accessories,97.79,7,9.779,2/16/2019,17:30,Ewallet,88.011,4.8,405,Member
882-40-4577,WH1,Regular Air,Sports and travel,67.26,4,3.363,1/19/2019,15:28,Credit card,60.534,3.8,406,Member
732-67-5346,WH1,Regular Air,Food and beverages,13.79,5,0.6895,1/11/2019,19:07,Credit card,12.411,4.6,407,Normal
725-32-9708,WH3,ExpressAir,Fashion accessories,68.71,4,6.871,1/4/2019,19:01,Cash,61.839,3.1,408,Member
256-08-8343,WH1,Regular Air,Home and lifestyle,56.53,4,2.8265,3/4/2019,19:48,Ewallet,50.877,3.4,409,Normal
372-26-1506,WH2,ExpressAir,Fashion accessories,23.82,5,2.382,1/28/2019,19:24,Ewallet,21.438,3.3,410,Normal
244-08-0162,WH3,Special Air  ,Health and beauty,34.21,10,2.7368,1/2/2019,13:00,Cash,30.789,4.8,411,Normal
569-71-4390,WH3,Regular Air,Sports and travel,21.87,2,1.0935,1/25/2019,14:29,Ewallet,19.683,2.8,412,Normal
132-23-6451,WH1,Regular Air,Health and beauty,20.97,5,1.0485,1/4/2019,13:21,Cash,18.873,3.1,413,Member
696-90-2548,WH1,Special Air  ,Sports and travel,25.84,3,2.0672,3/10/2019,18:55,Ewallet,23.256,4.6,414,Normal
